label	tweet
1	&#8220;@USER: Ain't nothing better in life than meeting a hoe with a full time job&#8221;don't let her have her own benefits nigga what
1	&#8220;@USER: @USER Boney as shit right &#128514;&#8221;I seen em walking down the street Ctfu I was in the crib tho! He a lucky nig.
1	&#8220;@USER: I heard thigh gaps is a way of telling if a bitch pussy is loose.&#8221; What?? http://t.co/OSjVJZJXCg
1	&#8220;@USER: "@USER: @USER I threw them hoes away" you also just threw yo life away&#8221;bruhhh &#128557;&#128557;&#128514;&#128514;&#128514;
1	&#8220;@USER: @USER lol haha&#8221; hahahahahahahahahaahah deez nuts bitch
1	&#8220;@USER: Hate driving in the rain. -_-&#8221; you can drive deez nuts in your botch mouth hoe
1	&#8220;@USER: Your opinion is irrelevant because you&#8217;re a cunt.&#8221; @USER
1	&#8220;@USER: True nothing shuts up libdog bitches who like to bark at anything @USER&#8221; THAT'S CALLED...PREACHING THE TRUTH!
1	&#8220;@USER: Fuck her right in the pussy https://t.co/3yW7mHLRhu&#8221; I wish this dude was my grandpa&#128514;
1	&#8220;@USER: When you see the bitch that been talking smack about you in the playground http://t.co/ePdGXMzKSr&#8221;
1	&#8220;@USER: &#8220;@USER: I just want panda express&#8221; panera**&#8221; big booty hoe*** &#128514;&#128514;&#128514;&#128514;
1	&#8220;@USER Aren't they all tho bro? RT @USER: I hate a nosey bitch....&#8221;some more than others
1	&#8220;@USER: i got money , guns , gold , bitches nd stacks nigga fuck this net beef have my shooters get at niggas&#8221; a Bring dat Friday den
1	&#8220;@USER: If a bitch comes for me I hope she bout all that slick shit she yapping about &#128064;&#8221; Thuggin
1	&#8220;@USER: I'm finna eat some pussy&#8221; lmao
0	&#8220;@USER: When girls take my snap backs and beanies lol&#128169; that's 35 dollars a hat and 40 for the AX beanieS &#128530;&#8221;I don't let them take it
1	&#8220;@USER: A new breed of white girl... https://t.co/0Zsu3zQiXD&#8221; she slammed that bitch &#128527;&#128514;
1	&#8220;@USER: &#8220;@USER: A Bitch Couldn't pay me to get dem pregnant again &#128588;&#8221;&#128514;&#128514;&#128514;&#128514;&#128514;&#8221;fr fam ion see how niccas out here poppin kids out
1	&#8220;@USER: Niggas want pussy. I ain't giving any out. Here is where lies our dilemma.&#8221; That's cool
1	&#8220;@USER: @USER @USER Hahahaha do it bitch! Make her fall in love &#10084;&#10084;&#10084;&#10084;&#10084;&#10084;&#10084;&#8221; should I? &#128514;
1	&#8220;@USER: If she buys you a tattoo, wife that girl&#128521;&#128540;&#128527;&#8221; &#128514; this bitch
1	&#8220;@USER: bitches saying ray rice got what he deserved but just a month ago wanted this man free &#128056;&#9749;&#65039; http://t.co/VFN1iS7Wx3&#8221;smh&#128514;&#128514;&#128514;
1	&#8220;@USER: &#8220;@USER: bitches be like, messy bun. http://t.co/JfFXnwV1DI&#8221;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#8221; &#128072;&#128072;&#128072;&#128553;&#128514;&#128514;&#128553;&#128079;&#128557;
1	&#8220;@USER: When she ask how imma eat her pussy https://t.co/6wVjrC3m1Q&#8221;&#128128;
1	&#8220;@USER Girl you eat mo pussy than me girl you shoulda been a nigga&#8221; that's that jam
1	&#8220;@USER Leave all the bitchin to bitches&#8221;
1	&#8220;@USER: &#8220;@USER: Last night was well.. Fun lmao&#8221; you got some pussy didn't ya Vern&#8221; unfortunately no lol
1	&#8220;@USER: Y'all females love y'all a bum nigga or a jail bird..&#8221;!!!!
1	&#8220;@USER: you lucky ashit if you got the shawty you want .. &#128527;&#128175;&#8221; a niggah just tryna keep her
1	&#8220;@USER: @USER @USER don't get on bro http://t.co/qjJvynwQiO&#8221; when bae textin another nigger
0	&#8220;@USER: I just accidentally ate a pot brownie. I guess there goes my pledge of being drug free for life . lolz .&#8221; Lmao #College
1	&#8220;@USER: Who else thinks lip biting is fucking sexy?&#8221;@USER until that bitch bite too hard put a hoe out once for that
1	&#8220;@USER: these the kids that call you nigger on xbox http://t.co/wGvCepONH8&#8221;
0	&#8220;@USER: How I feel when I'm throwing trash away... http://t.co/qQ94N1rD5N&#8221; everyday in school.
1	&#8220;@USER: when he makes u his WCW &amp; his hoes favorite it https://t.co/iND1vON4JH&#8221; &#128520;&#128520;&#128520;&#128514;&#128514;
1	&#8220;@USER: Females that know they are hoes really the coolest chicks....all sex asides&#8221;lmao
1	&#8220;@USER: They game is over fuck yall bitches &amp; yall attitudes &#128514;&#128514;&#128514;&#128557;&#128557; http://t.co/rLrnYbfedT&#8221;&#128557;&#128557;
1	&#8220;@USER: It might be RT @USER: Some of y'all females pussy wet cause he cried&#8221; smh
1	&#8220;@USER: I say bitch bad, woman good, lady better&#8221; Lupe?
0	&#8220;@USER: Oreos And Milk &#128523;&#8221;
1	&#8220;@USER: @USER maybe cuz your putting trust in a " bitch " not a lady.&#8221; or maybe because this a fucking song
1	&#8220;@USER: @USER shut the fuck up, you fucking trash nigga, work on another ring&#8221; http://t.co/6RleNKR7EE
1	&#8220;@USER: &#128525;&#128525;&#128525;&#128525; http://t.co/qMhkkQH8hg&#8221;kid in the yellow is rock hard
1	&#8220;@USER: &#8220;@USER: Everybody Loves Dej Loaf&#8221; cause that's wifey&#8221; fuck off kaya dats my bitch.
1	&#8220;@USER: I live in constant fear of being shit on by a bird&#8221; well this actually fucking happened to me before sooooo. &#128529;
1	&#8220;@USER: I surrounded my bad bitches I can't keep them out my face&#8221;&#128064;&#128064; #WhereTheyAtDoe &#128514;
1	&#8220;@USER: Dr gero made android 18 to destroy da world das sum bitch nigga shit I would program a girl android to gimme sum neck 24/7&#8221;
1	&#8220;@USER: &#8220;@USER: Dumb bitch award goes too .... http://t.co/IubL31QN6Y&#8221; &#128557;&#8221; that's all you Uncle Sam !!!
1	&#8220;@USER: I let my girl handcuff me to the bed thinkin she gon do something freaky this bitch went through my phone&#8221;
1	&#8220;@USER: What if pussy treated condoms like cars treat seatbelts and kept beeping until u put it on?&#8221; &#128514;&#128514;
1	&#8220;@USER: @USER it's almost been 10 yrs. You haven't had ONE gf since, u just been fckn hoes huh.&#8221; http://t.co/9BGr2766k8
1	&#8220;@USER: Your relationship ended, not your life. stop being a whiny bitch&#8221;
1	&#8220;@USER: @USER @USER you fck like a hoe so no thank you . Ima be classy when I do it &#128128;&#8221; &#128128;&#128128;&#128128;&#128128;&#128128;&#128128; bitch I'm dead
1	&#8220;@USER: I hate how some of you bitches come to school musty . Like how tf you walk out your house stank ? Your mama ain't shit&#8221;&#128514;&#128514;
1	&#8220;@USER: Jealous bitches be like ...'&#128514;&#128530;&#127797;.' &#128514;&#128514;&#128514;&#128128;&#8221;&#128514;&#128514;&#128514; don't subtweet me hoe
1	&#8220;@USER: Y'all big braid gelled baby hair havin bitches look like Dashiki from Don't Be a Menace ... This is not up for discussion&#8221;&#128514;
1	&#8220;@USER: "@USER: Nawwww If you a hoe you sittin on the floor and not my damn couuuuuch&#128131;" but your birthday is in Feb or naa?&#8221; Nope
1	&#8220;@USER: @USER I'm so dead &#128128;&#128128; why you hoe me http://t.co/PYKjhqBP19&#8221; idk I just felt like flaming you lol
1	&#8220;@USER: &#8220;@USER: &#128522; http://t.co/YWj1I0wMa9&#8221; go to sleep bitch&#8221;stfu
1	&#8220;@USER: &#8220;@USER: &#8220;@USER: I really only like like 3 people in this town, everyone else is a faggot&#8221; me&#8221; me&#8221; me
1	&#8220;@USER: Better not have any bitch ass people in my classes tomorrow&#8221;
1	&#8220;@USER: @USER @USER damn they got wifey &#128561;&#128561;&#128534;&#128534;&#128555;&#128553;&#128553;&#128553;&#8221;  Fall back nigga &#128299;.. I don't share my hoes
1	&#8220;@USER: When you catch your girl doing some hoe shit behind your back https://t.co/V4FZ6RXxWd&#8221;&#128553;&#128514;&#128514;
0	&#8220;@USER: I find myself wanting to google "the yellow king" #TrueDetective&#8221; No kidding! What is going on?
1	&#8220;@USER: http://t.co/s0kAVO4D3E them Wet &#128076;&#128166;&#128166;&#8221;say trav see if they got them hoes in Cali I will send you my money
1	&#8220;@USER: This bitch childish af https://t.co/4ZKmOr7sn8&#8221; one of my sisters would've had to crash her &#128514;
1	&#8220;@USER: @USER @USER Nigel, you don't think he knows what he did was dumb? How smart are you?&#8221; Shut your bitch ass up
1	&#8220;@USER: Fucked your bitch and left her like... http://t.co/x41Q6LUH37&#8221;&#128553;&#128553;&#128514;
1	&#8220;@USER: @USER @USER yasss when a bitch get paid tho &#128514;&#128514;&#8221; as long as she dnt act crazy
1	&#8220;@USER: Half y'all hoes still got nut in y'all baby hairs , shut up &#128530;&#8221; http://t.co/YyFCNfqZPc
1	&#8220;@USER: Nobody wants to be with a bum&#8221; except bum bitches
1	&#8220;@USER: Ur ex girlfriend is a slut&#8221; fr f dat hoe
1	&#8220;@USER: Ladies If a nigga always wanna go out and party every weekend . He basically side hoe shopping&#8221;&#128514;
1	&#8220;@USER "When you gonna take me out?" RT @USER: Some hoes not gonna let you come over until you spend money on them&#8221;listen
1	&#8220;@USER Beef is when a bitch titties looking like they sleep... RT @USER: What's beef...&#8221; http://t.co/P2lR0nko6o
1	&#8220;@USER: Today was a long practice&#8221; bitch no it wasn't &#128529;
1	&#8220;@USER: Food &gt; Pussy   but pussy = Food   so food &#8805; pussy.&#8221; http://t.co/ZJ3zyduxkO
1	&#8220;@USER: I swear if I see any snow tomorrow.... http://t.co/uesygaQLhx&#8221; bruhh you sound like a basic white bitch
1	&#8220;@USER: Typical hoe costumes: 1. Cat 2. Nurse 3. Bunny 4. Police officer 5. Themselves&#8221;&#128129;
1	&#8220;@USER: Uh excuse me bitch, you don't need to shout.&#8221; @USER @USER
0	&#8220;@USER: Red Neck Ice Bucket Challenge &#128514; https://t.co/cAgp3nIofd&#8221; he must be from the SIP. #redneck
1	&#8220;@USER: &#8220;@USER: @USER smoking skating twerking&#8221;I'm innat hoe&#8221;yas
1	&#8220;@USER: I hate this shit like why y'all bitches think that's cute? http://t.co/UXSzeXGUjU&#8221;&lt;total clothing violation
1	&#8220;@USER: Miss you @USER&#8221; pussy
1	&#8220;@USER: I smoke like 20 backwoods a day&#8221; cop dem bitches by da box woe http://t.co/lDr5s3kpng
0	&#8220;@USER: Adam Jones homers Yankees now lead 5-3.&#8221;Guy is a monsta
1	&#8220;@USER: @USER already going http://t.co/41fpnfeovb&#8221; how I look at side hoes when daddy walk in the room.
1	&#8220;@USER: &#9994;&#128558; u r gey af. But you're my boy I'm glad I'm close with you. You dumb bitch&#8221; how guys say "I love you" &#128527;
1	&#8220;@USER: can't stand a playin ass nigga&#9995;&#8221;bitch*
0	&#8220;@USER: Making weed brownies tonight&#8221; goin slide me a batch relo
1	&#8220;@USER The hoes love... #oomf &#128527; lol&#8221;
1	&#8220;@USER: Lover http://t.co/pJphVGW4F2&#8221;my old bitch &#128514;
1	&#8220;@USER: Shavonne was doing ballet in the middle of the street last night and fell &#128553;&#128553;&#128514;&#128514;&#128514;&#128514;&#128557;&#128557;&#128557;&#8221;&#128557;&#128557;&#128557; bitch it wasn't ballet
1	&#8220;@USER: I want pussy for dinner&#8221;
1	&#8220;@USER: When her nudes trash you gotta draw clothes back on her and send em back http://t.co/jX7Mc32BkV&#8221;&#128128;&#128128;&#128128;&#128128;&#128128;
1	&#8220;@USER: hoes be like "omg i love my new comb &#10084;&#65039;" http://t.co/nuYjUx1SK3&#8221; thought this was Perro
1	&#8220;@USER: @USER knee ass&#8221;crow ass
1	&#8220;@USER: @USER slut hoe&#8221;thot whore
1	&#8220;@USER: I feel like twerking &#128514;&#128514;&#8221; This is why yo pussy stank &#128581;
1	&#8220;@USER: Kanye might be the first nigga to successfully save a hoe.&#8221;lol this a original . Tweet
1	&#8220;@USER 10 under in Miami is a keeper&#8221;not hard to find them hoes just like to brain wrestle
0	&#8220;@USER: Quote this with a weezy verse" I'm a diamond in the rough like a baby in the trash
1	&#8220;@USER: Quote this with a weezy verse&#8221; you're like a bitch with no ass you aint got shit
1	&#8220;@USER: You just ugly AF stick to one Rt "@USER: This new avi trash or nah"&#8221; http://t.co/761Mk9Zkci
1	&#8220;@USER: You goofy RT @USER: Only goofy niggas simp over chicks with community pussy..&#8221; Who are you?
1	&#8220;@USER: Always tryna degrade girls&amp;shit &#128530; when really..pussy&amp;ass is almost all yall think about so shuuutt iittt .&#8221; Sometimes
1	&#8220;@USER: F**k it!!!!! I'm never wearing my headband again either!!!!!!&#8221; but you don't hoop like a lil bitch tho...
1	&#8220;@USER: That ain't my hoe.&#8221;
1	&#8220;@USER: This single shit so boring &#128555;&#128530;&#8221;suck it bitch
1	&#8220;@USER: Trenton Gossman is the sexiest hillbilly I have ever seen&#8221; &#128129;&#128514;&#128514;&#128514;
0	&#8220;@USER: COLT MCCOY WINS&#8252;&#65039; #HookEm&#128002;&#8221; he's still trash
1	&#8220;@USER: Crying over a guy on Thanksgiving? Nah bitch pick your head up, you making the turkey soggy.&#8221; Thanks A'Shanni *pats turkey dry*
1	&#8220;@USER: Good pussy be making a nigga have to regroup&#8221; pull out and get your thoughts together&#128514;&#128514;
1	&#8220;@USER: I ate oomf pussy&#8221; @USER her &#128064;&#128064;&#128064;&#128514;&#128514;
1	&#8220;@USER: Ion care about none of these bitches&#8221;&#128175;&#128175;&#128175;
1	&#8220;@USER: Never seen so many perfect bitches til I made a Twitter &#128564; but &#128056;&#9749;&#65039;&#8221;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;
1	&#8220;@USER: I'm a boss ass bitch ..bitch..bitch..bitch..bitch..bitch..bitch..&#8221; @USER
1	&#8220;@USER: @USER agreed, eating pussy is so much better&#8221;they both Nasty
1	&#8220;@USER: fuck a #WCW dats my bitch , not my crush&#8221;
1	&#8220;@USER: All I want is bitches, big boooty bitches&#8221;
0	&#8220;@USER: http://t.co/hE19TIfqFX&#8221;  How is this trash...
1	&#8220;@USER: I don't like a ghetto female&#8221;&#128567;&#128078;
1	&#8220;@USER: If Jennifer Hudson can lose weight anybody can you fat ass hoes!!!&#8221;&#128514;&#128514;&#128514;&#128514;
1	&#8220;@USER: Stop giving a nigga pussy he stop actin like he care&#8221; no true totally ...
1	&#8220;@USER: All I wanna do is go workout then come back home and lay in bed&#8221; jerk off, kill two birds with one stone.
1	&#8220;@USER: An orangutan once tried to have sex with actress Julia Roberts.&#8221;Smart monkey&#128514;
1	&#8220;@USER: Ever met a bitch that fucked with your nigga but was to pussy to admit it ?&#8221; A bitch for a bitch.
0	&#8220;@USER: &#8220;@USER: #SingleBecause ill find a cute hoosier to date next year &#128527;&#8221; @USER&#8221; @USER
1	&#8220;@USER: I just made that interview my bitch. &#128526;&#8221;--finessed it huh!? Lol
1	&#8220;@USER: we don't love these hoes http://t.co/WeKdL09bq5&#8221; @USER &#128076;
1	&#8220;@USER: Fuck a "bad bitch" id rather have a good girl who's a freak just for me 10/10 times &#128525;&#128525;&#8221;
1	&#8220;@USER: ''single af'' we don't care you're ugly anyways&#8221; @USER me pussy
1	&#8220;@USER: I don't love these hoes&#8221; *we
1	&#8220;@USER: When you try to smash but that pussy stank http://t.co/alfwPUmnls&#8221;
0	&#8220;@USER: #Yankees and Red Sox are scoreless as we play in the 2nd inning.&#8221; THE BAMBINO IS WATCHING!
0	&#8220;@USER: Alfredo Aceves in to relieve @USER here in the 4th. #Yankees&#8221; he needs to go away , gas can !
0	&#8220;@USER Cavs trash.. Heat trash.. Smh&#8221;pat gotta make trades
1	&#8220;@USER: I'm not a bitch like @USER &#128129; lol&#8221; sorry not sorry, tried to give him a hint that I didn't want to speak to him so idc &#128524;
1	&#8220;@USER: .@USER Shut up, faggot.&#8221;&#128514;Set himself up
0	&#8220;@USER: Oreo ice cream cake &#128588; http://t.co/dvabPmgQjo&#8221; &#128525;
1	&#8220;@USER: " I got a natural mean face" "i be havin mean mugs and ion even be knowin" bitch shut the fuck up&#8221;right
1	&#8220;@USER: All I want for my birthday is a female with a large buttocks.&#8221; Big booty hoe
1	&#8220;@USER: My sister shittin on you hos once again "@USER: wodeh bout dat action http://t.co/nzHXA8GuA5"&#8221;&#128536;&#128536;&#128536;
